Next Chapter -75 Armory_2,3,3,775,"42"" TV In All Units, Bike Racks, Double Vanity In Select Units, Efficient Appliances, Full Size Beds, Public Transportation, Walking Distance To Main Quad, Washer/Dryer In Unit, Access Controlled Entry, Cable/Internet Included, Garage Parking, Utilities Included, Controlled Access, Furnished Apartments, Recycling Program, Courtyard, BBQ Grill, Picnic Area, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vinyl Flooring, Vaulted Ceiling, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony"
Next Chapter -75 Armory_3,3,3,800,"42"" TV In All Units, Bike Racks, Double Vanity In Select Units, Efficient Appliances, Full Size Beds, Public Transportation, Walking Distance To Main Quad, Washer/Dryer In Unit, Access Controlled Entry, Cable/Internet Included, Garage Parking, Utilities Included, Controlled Access, Furnished Apartments, Recycling Program, Courtyard, BBQ Grill, Picnic Area, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vinyl Flooring, Vaulted Ceiling, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony"
Next Chapter -75 Armory_4,4,3,700,"42"" TV In All Units, Bike Racks, Double Vanity In Select Units, Efficient Appliances, Full Size Beds, Public Transportation, Walking Distance To Main Quad, Washer/Dryer In Unit, Access Controlled Entry, Cable/Internet Included, Garage Parking, Utilities Included, Controlled Access, Furnished Apartments, Recycling Program, Courtyard, BBQ Grill, Picnic Area, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vinyl Flooring, Vaulted Ceiling, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony"
Next Chapter -75 Armory_5,4,2,720,"42"" TV In All Units, Bike Racks, Double Vanity In Select Units, Efficient Appliances, Full Size Beds, Public Transportation, Walking Distance To Main Quad, Washer/Dryer In Unit, Access Controlled Entry, Cable/Internet Included, Garage Parking, Utilities Included, Controlled Access, Furnished Apartments, Recycling Program, Courtyard, BBQ Grill, Picnic Area, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vinyl Flooring, Vaulted Ceiling, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony"
Next Chapter -305 Daniel_0,2,2,950,"60 in Tv included, Access Controlled, Balcony, Covered Parking, Elevator, Fully furnished, Giga-bit Internet, Wet Bar, Controlled Access, Furnished Apartments, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Vinyl Flooring, Family Room, Walk-In Closets, Furnished, Energy-Efficient Windows, Window Coverings, Wet Bar, Balcony, Patio"
Next Chapter -305 Daniel_1,2,2,1000,"60 in Tv included, Access Controlled, Balcony, Covered Parking, Elevator, Fully furnished, Giga-bit Internet, Wet Bar, Controlled Access, Furnished Apartments, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Vinyl Flooring, Family Room, Walk-In Closets, Furnished, Energy-Efficient Windows, Window Coverings, Wet Bar, Balcony, Patio"
Next Chapter -305 Daniel_2,3,3,910,"60 in Tv included, Access Controlled, Balcony, Covered Parking, Elevator, Fully furnished, Giga-bit Internet, Wet Bar, Controlled Access, Furnished Apartments, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Vinyl Flooring, Family Room, Walk-In Closets, Furnished, Energy-Efficient Windows, Window Coverings, Wet Bar, Balcony, Patio"
Next Chapter -305 Daniel_3,4,3,850,"60 in Tv included, Access Controlled, Balcony, Covered Parking, Elevator, Fully furnished, Giga-bit Internet, Wet Bar, Controlled Access, Furnished Apartments, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Double Vanities, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Vinyl Flooring, Family Room, Walk-In Closets, Furnished, Energy-Efficient Windows, Window Coverings, Wet Bar, Balcony, Patio"
Next Chapter -217 South_0,1,1,1140,"10' Ceilings & 8' Doors Throughout, Access Controlled Entry, Bike Racks, Covered Parking, Covered Parking Available, Hardwood-style Floors, Modern Hardware & Large Windows Througho, Outdoor Entertaining Space, Private Balconies On Every Unit, Quartz Countertops, Smooth Cooktop Range, Tile Kitchen Backsplash, Under Mount Kitchen Sink & Disposal, Wet Bars in Select Units, Elevator, Outdoor Patio, Outdoor Patio Area, Controlled Access, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Sprinkler System, Decorative Mirrors, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Wood Flooring, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony, Patio"
Next Chapter -217 South_1,1,1,1280,"10' Ceilings & 8' Doors Throughout, Access Controlled Entry, Bike Racks, Covered Parking, Covered Parking Available, Hardwood-style Floors, Modern Hardware & Large Windows Througho, Outdoor Entertaining Space, Private Balconies On Every Unit, Quartz Countertops, Smooth Cooktop Range, Tile Kitchen Backsplash, Under Mount Kitchen Sink & Disposal, Wet Bars in Select Units, Elevator, Outdoor Patio, Outdoor Patio Area, Controlled Access, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Sprinkler System, Decorative Mirrors, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Wood Flooring, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony, Patio"
Next Chapter -217 South_2,2,2,1675,"10' Ceilings & 8' Doors Throughout, Access Controlled Entry, Bike Racks, Covered Parking, Covered Parking Available, Hardwood-style Floors, Modern Hardware & Large Windows Througho, Outdoor Entertaining Space, Private Balconies On Every Unit, Quartz Countertops, Smooth Cooktop Range, Tile Kitchen Backsplash, Under Mount Kitchen Sink & Disposal, Wet Bars in Select Units, Elevator, Outdoor Patio, Outdoor Patio Area, Controlled Access, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Sprinkler System, Decorative Mirrors, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Wood Flooring, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony, Patio"
Next Chapter -217 South_3,2,2,1700,"10' Ceilings & 8' Doors Throughout, Access Controlled Entry, Bike Racks, Covered Parking, Covered Parking Available, Hardwood-style Floors, Modern Hardware & Large Windows Througho, Outdoor Entertaining Space, Private Balconies On Every Unit, Quartz Countertops, Smooth Cooktop Range, Tile Kitchen Backsplash, Under Mount Kitchen Sink & Disposal, Wet Bars in Select Units, Elevator, Outdoor Patio, Outdoor Patio Area, Controlled Access, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Sprinkler System, Decorative Mirrors, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Wood Flooring, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony, Patio"
Next Chapter -217 South_4,2,2,1750,"10' Ceilings & 8' Doors Throughout, Access Controlled Entry, Bike Racks, Covered Parking, Covered Parking Available, Hardwood-style Floors, Modern Hardware & Large Windows Througho, Outdoor Entertaining Space, Private Balconies On Every Unit, Quartz Countertops, Smooth Cooktop Range, Tile Kitchen Backsplash, Under Mount Kitchen Sink & Disposal, Wet Bars in Select Units, Elevator, Outdoor Patio, Outdoor Patio Area, Controlled Access, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Sprinkler System, Decorative Mirrors, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Wood Flooring, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony, Patio"
Next Chapter -217 South_5,2,2,1980,"10' Ceilings & 8' Doors Throughout, Access Controlled Entry, Bike Racks, Covered Parking, Covered Parking Available, Hardwood-style Floors, Modern Hardware & Large Windows Througho, Outdoor Entertaining Space, Private Balconies On Every Unit, Quartz Countertops, Smooth Cooktop Range, Tile Kitchen Backsplash, Under Mount Kitchen Sink & Disposal, Wet Bars in Select Units, Elevator, Outdoor Patio, Outdoor Patio Area, Controlled Access, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Sprinkler System, Decorative Mirrors, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Wood Flooring, Room with Views, Walk-In Closets, Energy-Efficient Windows, Balcony, Patio"
Gentry Square Apartments_0,1,1,1150,"24-hour Fitness Center, Beautiful Clubhouse with Free WiFi & Kitchen, Avai, Cable & Satellite TV Options, Cable and Satellite TV Options, Carport with Every Apartment Home, Certified Maintenance Professionals, Conveniently Situated in Southwest Champaign, Energy Efficient Doors & Pella Windows, Garbage Disposal & Icemaker Included, Generous Cabinet & Countertop Space, Granite Countertops, Jogging & Bike Trails, Lake Views Available, Leash-Free Dog Run, Lighted Tennis Court, Monthly Pest Control, On 10 Gold Public Bus Route to U of I Campus, Outside Storage Closet, Pets Allowed, Pets Allowed ( Contact Us for Details), Picnic Areas with Grills, Private Entrance, Private Patio or Balcony, Responsive, On-site Management, Site Sits on Eleven Beautifully Landscaped Acres, Site Sits on Eleven Beautifully Landscaped, Tree-L, Sparkling Swimming Pool with Sun Deck, Stainless Fridge, Range, DW, & Microwave, Stainless Steel Appliances Including Fridge, Stove, Tranquil Lake with Fountain, Valet Recycling, Vaulted Ceilings Available, Walk-in Closets, Washer/Dryer Set Included, Wood-burning Fireplaces in Townhomes, Pool/Clubhouse Wi-Fi, On-Site Property Manager, Recycling Program, Pet Park, Car Care Center, Flex Space, Café, BBQ Grill, Picnic Area, Waterfront, Pond, Multi-Use Trails, High Speed Internet, Washer/Dryer, A/C, Heating, Wired for Cable, Satellite TV, Storage Units, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vaulted Ceiling, Room with Views, Walk-In Closets, Balcony, Patio, Deck, Outdoor Grill"
Gentry Square Apartments_1,1,1,1050,"24-hour Fitness Center, Beautiful Clubhouse with Free WiFi & Kitchen, Avai, Cable & Satellite TV Options, Cable and Satellite TV Options, Carport with Every Apartment Home, Certified Maintenance Professionals, Conveniently Situated in Southwest Champaign, Energy Efficient Doors & Pella Windows, Garbage Disposal & Icemaker Included, Generous Cabinet & Countertop Space, Granite Countertops, Jogging & Bike Trails, Lake Views Available, Leash-Free Dog Run, Lighted Tennis Court, Monthly Pest Control, On 10 Gold Public Bus Route to U of I Campus, Outside Storage Closet, Pets Allowed, Pets Allowed ( Contact Us for Details), Picnic Areas with Grills, Private Entrance, Private Patio or Balcony, Responsive, On-site Management, Site Sits on Eleven Beautifully Landscaped Acres, Site Sits on Eleven Beautifully Landscaped, Tree-L, Sparkling Swimming Pool with Sun Deck, Stainless Fridge, Range, DW, & Microwave, Stainless Steel Appliances Including Fridge, Stove, Tranquil Lake with Fountain, Valet Recycling, Vaulted Ceilings Available, Walk-in Closets, Washer/Dryer Set Included, Wood-burning Fireplaces in Townhomes, Pool/Clubhouse Wi-Fi, On-Site Property Manager, Recycling Program, Pet Park, Car Care Center, Flex Space, Café, BBQ Grill, Picnic Area, Waterfront, Pond, Multi-Use Trails, High Speed Internet, Washer/Dryer, A/C, Heating, Wired for Cable, Satellite TV, Storage Units, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vaulted Ceiling, Room with Views, Walk-In Closets, Balcony, Patio, Deck, Outdoor Grill"
Gentry Square Apartments_2,2,2,1245,"24-hour Fitness Center, Beautiful Clubhouse with Free WiFi & Kitchen, Avai, Cable & Satellite TV Options, Cable and Satellite TV Options, Carport with Every Apartment Home, Certified Maintenance Professionals, Conveniently Situated in Southwest Champaign, Energy Efficient Doors & Pella Windows, Garbage Disposal & Icemaker Included, Generous Cabinet & Countertop Space, Granite Countertops, Jogging & Bike Trails, Lake Views Available, Leash-Free Dog Run, Lighted Tennis Court, Monthly Pest Control, On 10 Gold Public Bus Route to U of I Campus, Outside Storage Closet, Pets Allowed, Pets Allowed ( Contact Us for Details), Picnic Areas with Grills, Private Entrance, Private Patio or Balcony, Responsive, On-site Management, Site Sits on Eleven Beautifully Landscaped Acres, Site Sits on Eleven Beautifully Landscaped, Tree-L, Sparkling Swimming Pool with Sun Deck, Stainless Fridge, Range, DW, & Microwave, Stainless Steel Appliances Including Fridge, Stove, Tranquil Lake with Fountain, Valet Recycling, Vaulted Ceilings Available, Walk-in Closets, Washer/Dryer Set Included, Wood-burning Fireplaces in Townhomes, Pool/Clubhouse Wi-Fi, On-Site Property Manager, Recycling Program, Pet Park, Car Care Center, Flex Space, Café, BBQ Grill, Picnic Area, Waterfront, Pond, Multi-Use Trails, High Speed Internet, Washer/Dryer, A/C, Heating, Wired for Cable, Satellite TV, Storage Units, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vaulted Ceiling, Room with Views, Walk-In Closets, Balcony, Patio, Deck, Outdoor Grill"
Gentry Square Apartments_3,2,2.5,1385,"24-hour Fitness Center, Beautiful Clubhouse with Free WiFi & Kitchen, Avai, Cable & Satellite TV Options, Cable and Satellite TV Options, Carport with Every Apartment Home, Certified Maintenance Professionals, Conveniently Situated in Southwest Champaign, Energy Efficient Doors & Pella Windows, Garbage Disposal & Icemaker Included, Generous Cabinet & Countertop Space, Granite Countertops, Jogging & Bike Trails, Lake Views Available, Leash-Free Dog Run, Lighted Tennis Court, Monthly Pest Control, On 10 Gold Public Bus Route to U of I Campus, Outside Storage Closet, Pets Allowed, Pets Allowed ( Contact Us for Details), Picnic Areas with Grills, Private Entrance, Private Patio or Balcony, Responsive, On-site Management, Site Sits on Eleven Beautifully Landscaped Acres, Site Sits on Eleven Beautifully Landscaped, Tree-L, Sparkling Swimming Pool with Sun Deck, Stainless Fridge, Range, DW, & Microwave, Stainless Steel Appliances Including Fridge, Stove, Tranquil Lake with Fountain, Valet Recycling, Vaulted Ceilings Available, Walk-in Closets, Washer/Dryer Set Included, Wood-burning Fireplaces in Townhomes, Pool/Clubhouse Wi-Fi, On-Site Property Manager, Recycling Program, Pet Park, Car Care Center, Flex Space, Café, BBQ Grill, Picnic Area, Waterfront, Pond, Multi-Use Trails, High Speed Internet, Washer/Dryer, A/C, Heating, Wired for Cable, Satellite TV, Storage Units, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Stainless Steel Appliances, Kitchen, Microwave, Oven, Stove, Refrigerator, Carpeting, Vaulted Ceiling, Room with Views, Walk-In Closets, Balcony, Patio, Deck, Outdoor Grill"
Regency West_0,2,1,645,"Washer/Dryer Rentals Available, Washer/Dryer Hookup, A/C, Alarm System, Bathtub/Shower, Kitchen, Oven, Stove, Refrigerator, Freezer, Carpeting, Vinyl Flooring, Furnished, Yard, Lawn"
Regency West_1,3,1,700,"Washer/Dryer Rentals Available, Washer/Dryer Hookup, A/C, Alarm System, Bathtub/Shower, Kitchen, Oven, Stove, Refrigerator, Freezer, Carpeting, Vinyl Flooring, Furnished, Yard, Lawn"
The Courtyard on Randolph_0,2,1,650,"Ceiling Fans in select units, Self-Service Laundry, Recycling Program, Courtyard, Swimming Pool, Bicycle Storage, High Speed Internet, Wi-Fi, A/C, Heating, Ceiling Fans, Wired for Cable, Bathtub/Shower, Dishwasher, Garbage Disposal, Pantry, Kitchen, Oven, Refrigerator, Carpeting, Vinyl Flooring, Dining Area, Linen Closet, Energy-Efficient Windows, Window Coverings, Balcony, Patio"
The Courtyard on Randolph_1,3,1,699,"Ceiling Fans in select units, Self-Service Laundry, Recycling Program, Courtyard, Swimming Pool, Bicycle Storage, High Speed Internet, Wi-Fi, A/C, Heating, Ceiling Fans, Wired for Cable, Bathtub/Shower, Dishwasher, Garbage Disposal, Pantry, Kitchen, Oven, Refrigerator, Carpeting, Vinyl Flooring, Dining Area, Linen Closet, Energy-Efficient Windows, Window Coverings, Balcony, Patio"
Parkland Point_0,2,2,775,"Community Wi-Fi Available, Pool/Clubhouse Wi-Fi, Controlled Access, On-Site Maintenance, On-Site Property Manager, Available 24/7, Furnished Apartments, Recycling Program, Business Center, Clubhouse, Lounge, Café, Gated, BBQ Grill, Picnic Area, Swimming Pool, Theater/Media Center, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Kitchen, Microwave, Oven, Refrigerator, Carpeting, Vinyl Flooring, Furnished, Balcony, Patio"
Parkland Point_1,2,2,775,"Community Wi-Fi Available, Pool/Clubhouse Wi-Fi, Controlled Access, On-Site Maintenance, On-Site Property Manager, Available 24/7, Furnished Apartments, Recycling Program, Business Center, Clubhouse, Lounge, Café, Gated, BBQ Grill, Picnic Area, Swimming Pool, Theater/Media Center, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Kitchen, Microwave, Oven, Refrigerator, Carpeting, Vinyl Flooring, Furnished, Balcony, Patio"
Parkland Point_2,3,3,725,"Community Wi-Fi Available, Pool/Clubhouse Wi-Fi, Controlled Access, On-Site Maintenance, On-Site Property Manager, Available 24/7, Furnished Apartments, Recycling Program, Business Center, Clubhouse, Lounge, Café, Gated, BBQ Grill, Picnic Area, Swimming Pool, Theater/Media Center, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Kitchen, Microwave, Oven, Refrigerator, Carpeting, Vinyl Flooring, Furnished, Balcony, Patio"
Parkland Point_3,3,3,725,"Community Wi-Fi Available, Pool/Clubhouse Wi-Fi, Controlled Access, On-Site Maintenance, On-Site Property Manager, Available 24/7, Furnished Apartments, Recycling Program, Business Center, Clubhouse, Lounge, Café, Gated, BBQ Grill, Picnic Area, Swimming Pool, Theater/Media Center, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Kitchen, Microwave, Oven, Refrigerator, Carpeting, Vinyl Flooring, Furnished, Balcony, Patio"
Parkland Point_4,4,4,675,"Community Wi-Fi Available, Pool/Clubhouse Wi-Fi, Controlled Access, On-Site Maintenance, On-Site Property Manager, Available 24/7, Furnished Apartments, Recycling Program, Business Center, Clubhouse, Lounge, Café, Gated, BBQ Grill, Picnic Area, Swimming Pool, Theater/Media Center, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Kitchen, Microwave, Oven, Refrigerator, Carpeting, Vinyl Flooring, Furnished, Balcony, Patio"
Parkland Point_5,4,4,675,"Community Wi-Fi Available, Pool/Clubhouse Wi-Fi, Controlled Access, On-Site Maintenance, On-Site Property Manager, Available 24/7, Furnished Apartments, Recycling Program, Business Center, Clubhouse, Lounge, Café, Gated, BBQ Grill, Picnic Area, Swimming Pool, Theater/Media Center, High Speed Internet, Wi-Fi, Washer/Dryer, A/C, Heating, Ceiling Fans, Smoke Free, Wired for Cable, Bathtub/Shower, Wheelchair Accessible, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Kitchen, Microwave, Oven, Refrigerator, Carpeting, Vinyl Flooring, Furnished, Balcony, Patio"
Gramercy Park Apartments_0,1,1,570,"Bark Park, BBQ Grill, Sundeck, Swimming Pool, Tanning Bed, Self-Service Laundry, On-Site Maintenance, Pet Care Center, Business Center, Clubhouse, Lounge, Fitness Center, Playground, Tennis Court, High Speed Internet, A/C, Heating, Ceiling Fans, Wired for Cable, Bathtub/Shower, Dishwasher, Kitchen, Stove, Wood Flooring, Carpeting, Ceramic Tile Flooring, Vinyl Flooring, Dining Area, Skylight, Walk-In Closets, Window Coverings"
Gramercy Park Apartments_1,2,1,670,"Bark Park, BBQ Grill, Sundeck, Swimming Pool, Tanning Bed, Self-Service Laundry, On-Site Maintenance, Pet Care Center, Business Center, Clubhouse, Lounge, Fitness Center, Playground, Tennis Court, High Speed Internet, A/C, Heating, Ceiling Fans, Wired for Cable, Bathtub/Shower, Dishwasher, Kitchen, Stove, Wood Flooring, Carpeting, Ceramic Tile Flooring, Vinyl Flooring, Dining Area, Skylight, Walk-In Closets, Window Coverings"
Colony West_0,2,1,895,"Excellent Location, On Bus Line, swimming pool and tennis courts, tennis courts, Vaulted Ceilings Available in some, walking paths, Walking/Jogging Path throughout park area, Pool/Clubhouse Wi-Fi, On-Site Maintenance, Available 24/7, Curbside Trash Pickup, Front Door Trash Pickup, Clubhouse, Extra Storage, Sundeck, BBQ Grill, Waterfront, Pond, Swimming Pool, Playground, Bicycle Storage, Basketball Court, Tennis Court, Multi-Use Trails, High Speed Internet, Wi-Fi, Washer/Dryer, Washer/Dryer Hookup, A/C, Heating, Ceiling Fans, Wired for Cable, Satellite TV, Trash Compactor, Storage Units, Bathtub/Shower, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Dine-In Kitchen, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Ceramic Tile Flooring, Vinyl Flooring, Dining Area, Den, Vaulted Ceiling, Room with Views, Walk-In Closets, Linen Closet, Loft-Style Apartment, Energy-Efficient Windows, Window Coverings, Balcony, Patio, Porch, Deck, Yard, Lawn, Outdoor Grill"
Colony West_1,2,1,895,"Excellent Location, On Bus Line, swimming pool and tennis courts, tennis courts, Vaulted Ceilings Available in some, walking paths, Walking/Jogging Path throughout park area, Pool/Clubhouse Wi-Fi, On-Site Maintenance, Available 24/7, Curbside Trash Pickup, Front Door Trash Pickup, Clubhouse, Extra Storage, Sundeck, BBQ Grill, Waterfront, Pond, Swimming Pool, Playground, Bicycle Storage, Basketball Court, Tennis Court, Multi-Use Trails, High Speed Internet, Wi-Fi, Washer/Dryer, Washer/Dryer Hookup, A/C, Heating, Ceiling Fans, Wired for Cable, Satellite TV, Trash Compactor, Storage Units, Bathtub/Shower, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Dine-In Kitchen, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Ceramic Tile Flooring, Vinyl Flooring, Dining Area, Den, Vaulted Ceiling, Room with Views, Walk-In Closets, Linen Closet, Loft-Style Apartment, Energy-Efficient Windows, Window Coverings, Balcony, Patio, Porch, Deck, Yard, Lawn, Outdoor Grill"
Colony West_2,2,1,895,"Excellent Location, On Bus Line, swimming pool and tennis courts, tennis courts, Vaulted Ceilings Available in some, walking paths, Walking/Jogging Path throughout park area, Pool/Clubhouse Wi-Fi, On-Site Maintenance, Available 24/7, Curbside Trash Pickup, Front Door Trash Pickup, Clubhouse, Extra Storage, Sundeck, BBQ Grill, Waterfront, Pond, Swimming Pool, Playground, Bicycle Storage, Basketball Court, Tennis Court, Multi-Use Trails, High Speed Internet, Wi-Fi, Washer/Dryer, Washer/Dryer Hookup, A/C, Heating, Ceiling Fans, Wired for Cable, Satellite TV, Trash Compactor, Storage Units, Bathtub/Shower, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Dine-In Kitchen, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Ceramic Tile Flooring, Vinyl Flooring, Dining Area, Den, Vaulted Ceiling, Room with Views, Walk-In Closets, Linen Closet, Loft-Style Apartment, Energy-Efficient Windows, Window Coverings, Balcony, Patio, Porch, Deck, Yard, Lawn, Outdoor Grill"
Colony West_3,2,1,995,"Excellent Location, On Bus Line, swimming pool and tennis courts, tennis courts, Vaulted Ceilings Available in some, walking paths, Walking/Jogging Path throughout park area, Pool/Clubhouse Wi-Fi, On-Site Maintenance, Available 24/7, Curbside Trash Pickup, Front Door Trash Pickup, Clubhouse, Extra Storage, Sundeck, BBQ Grill, Waterfront, Pond, Swimming Pool, Playground, Bicycle Storage, Basketball Court, Tennis Court, Multi-Use Trails, High Speed Internet, Wi-Fi, Washer/Dryer, Washer/Dryer Hookup, A/C, Heating, Ceiling Fans, Wired for Cable, Satellite TV, Trash Compactor, Storage Units, Bathtub/Shower, Fireplace, Dishwasher, Garbage Disposal, Ice Machine, Granite Counters, Pantry, Dine-In Kitchen, Kitchen, Microwave, Oven, Stove, Refrigerator, Freezer, Carpeting, Ceramic Tile Flooring, Vinyl Flooring, Dining Area, Den, Vaulted Ceiling, Room with Views, Walk-In Closets, Linen Closet, Loft-Style Apartment, Energy-Efficient Windows, Window Coverings, Balcony, Patio, Porch, Deck, Yard, Lawn, Outdoor Grill"
